"skill","salary"
"css","37500"
"github","37500"
"slack","37500"
"sql","130000"
"python","130000"
"r","130000"
"vba","130000"
"excel","130000"
"tableau","130000"
"power bi","130000"
"powerpoint","130000"
"alteryx","130000"
"sql","82500"
"excel","50000"
"tableau","50000"
"looker","50000"
"qlik","50000"
"microstrategy","50000"
"python","56700"
"matlab","56700"
"outlook","56700"
"sql","83000"
"python","83000"
"redshift","83000"
"snowflake","83000"
"pandas","83000"
"matplotlib","83000"
"qlik","83000"
"sql","44100"
"azure","44100"
"excel","44100"
"sql","95000"
"python","95000"
"r","95000"
"vba","95000"
"excel","95000"
"sql","110900"
"python","110900"
"r","110900"
"sql","115000"
"python","115000"
"redshift","115000"
"snowflake","115000"
"tableau","115000"
"github","115000"
"excel","124640"
"azure","56700"
"sap","56700"
"sql","87500"
"excel","87500"
"power bi","87500"
"sql","100000"
"python","100000"
"r","100000"
"aws","100000"
"git","100000"
"excel","83000"
"powerpoint","83000"
"sql","115000"
"python","115000"
"spark","115000"
"hadoop","115000"
"tableau","115000"
"python","125000"
"r","125000"
"sas","125000"
"oracle","125000"
"snowflake","125000"
"phoenix","125000"
"sas","125000"
"sql","150000"
"excel","150000"
"tableau","150000"
"sheets","150000"
"sas","125000"
"excel","125000"
"sas","125000"
"spss","125000"
"sql","111175"
"sql","87500"
"excel","87500"
"power bi","87500"
"sql","138500"
"python","138500"
"oracle","138500"
"unix","138500"
"windows","138500"
"excel","57500"
"word","57500"
"outlook","57500"
"sql","111175"
"python","111175"
"r","111175"
"bigquery","111175"
"redshift","111175"
"snowflake","111175"
"looker","111175"
"sql","92550"
"excel","92550"
"sql","90000"
"python","90000"
"java","90000"
"r","90000"
"c++","90000"
"c#","90000"
"matlab","90000"
"aws","90000"
"excel","90000"
"sql","111175"
"python","111175"
"snowflake","111175"
"tableau","111175"
"sql","75000"
"excel","75000"
"sheets","75000"
"python","90000"
"r","90000"
"excel","90000"
"tableau","90000"
"sharepoint","90000"
"microsoft teams","90000"
"sql","125000"
"python","125000"
"scala","125000"
"r","125000"
"snowflake","125000"
"tableau","125000"
"sql","115000"
"python","115000"
"snowflake","115000"
"excel","115000"
"sheets","115000"
"github","115000"
"sql","65000"
"python","65000"
"r","65000"
"azure","65000"
"tableau","65000"
"power bi","65000"
"excel","90000"
"tableau","90000"
"sheets","90000"
"excel","100500"
"word","100500"
"powerpoint","100500"
"excel","72000"
"sql","111175"
"excel","111175"
"sql","111045"
"oracle","111045"
"excel","111045"
"sql","150000"
"go","150000"
"c","150000"
"assembly","158500"
"sql","51014"
"tableau","51014"
"looker","51014"
"sql","99764"
"sas","99764"
"javascript","99764"
"html","99764"
"oracle","99764"
"sas","99764"
"sql","65000"
"excel","65000"
"sheets","65000"
"sql","125000"
"python","125000"
"sas","125000"
"snowflake","125000"
"tableau","125000"
"sas","125000"
"alteryx","125000"
"excel","90000"
"power bi","90000"
"ms access","90000"
"flow","90000"
"sql","90000"
"r","90000"
"sas","90000"
"aws","90000"
"oracle","90000"
"express","90000"
"excel","90000"
"power bi","90000"
"sas","90000"
"word","90000"
"sharepoint","90000"
"powerpoint","90000"
"outlook","90000"
"python","90000"
"r","90000"
"vba","90000"
"mysql","90000"
"excel","90000"
"tableau","90000"
"qlik","90000"
"sql","152500"
"looker","152500"
"sql","76833"
"excel","76833"
"tableau","76833"
"power bi","76833"
"ssis","76833"
"ssrs","76833"
"sql","65000"
"nosql","65000"
"vba","65000"
"oracle","65000"
"hadoop","65000"
"excel","65000"
"tableau","65000"
"sql","48000"
"python","48000"
"r","48000"
"mongodb","48000"
"postgresql","48000"
"mongodb","48000"
"spark","48000"
"tableau","48000"
"power bi","48000"
"sql","124500"
"python","124500"
"c","124500"
"gcp","124500"
"pandas","124500"
"numpy","124500"
"airflow","124500"
"tableau","124500"
"looker","124500"
"sql","80000"
"go","80000"
"power bi","80000"
"sql","125000"
"sql","115000"
"excel","115000"
"sql","100000"
"hadoop","100000"
"python","67500"
"shell","67500"
"javascript","67500"
"neo4j","67500"
"elasticsearch","67500"
"sql","65000"
"sql","125000"
"crystal","125000"
"aws","125000"
"snowflake","125000"
"tableau","125000"
"microstrategy","125000"
"sql","100694"
"python","100694"
"c","100694"
"excel","100694"
"tableau","100694"
"spss","100694"
"unix","115000"
"snowflake","89100"
"tableau","89100"
"git","89100"
"sql","70000"
"power bi","70000"
"cognos","70000"
"c","136500"
"mysql","136500"
"tableau","136500"
"sharepoint","136500"
"python","115000"
"azure","115000"
"express","115000"
"tableau","115000"
"power bi","115000"
"alteryx","115000"
"sql","90000"
"python","90000"
"azure","90000"
"oracle","90000"
"power bi","90000"
"sql","50395"
"crystal","50395"
"sql server","50395"
"oracle","50395"
"azure","75500"
"aws","75500"
"snowflake","75500"
"tableau","75500"
"flow","75500"
"sql","80000"
"bigquery","80000"
"excel","80000"
"tableau","80000"
"sheets","80000"
"sql","63000"
"sas","63000"
"sas","63000"
"sql","115000"
"mysql","115000"
"oracle","115000"
"excel","115000"
"word","115000"
"powerpoint","115000"
"visio","115000"
"flow","115000"
"sql","90000"
"ssis","90000"
"sql","92500"
"go","92500"
"excel","92500"
"tableau","92500"
"sheets","92500"
"sql","75000"
"jira","75000"
"sql","138640"
"nosql","138640"
"javascript","138640"
"snowflake","138640"
"hadoop","138640"
"phoenix","138640"
"tableau","138640"
"sql","125000"
"python","125000"
"r","125000"
"hadoop","125000"
"excel","125000"
"sql","90000"
"python","90000"
"c#","90000"
"python","90000"
"tableau","90000"
"sql","135939"
"python","135939"
"sql server","135939"
"oracle","135939"
"express","135939"
"excel","135939"
"sql","175000"
"python","175000"
"java","175000"
"cassandra","175000"
"spark","175000"
"hadoop","175000"
"tableau","175000"
"sql","115000"
"python","115000"
"express","115000"
"tableau","115000"
"sql","65000"
"excel","65000"
"sheets","65000"
"sql","75000"
"sql","75000"
"snowflake","75000"
"sql","125000"
"alteryx","131900"
"sql","102500"
"c","102500"
"bigquery","102500"
"github","102500"
"slack","102500"
"go","220000"
"pytorch","220000"
"excel","138615"
"word","138615"
"powerpoint","138615"
"visio","138615"
"sql","85000"
"excel","85000"
"tableau","85000"
"sql","111175"
"python","111175"
"r","111175"
"tableau","111175"
"looker","111175"
"go","102500"
"excel","102500"
"sql","125000"
"tableau","125000"
"power bi","125000"
"github","125000"
"jira","125000"
"confluence","125000"
"sql","119000"
"excel","119000"
"word","119000"
"excel","90000"
"ms access","90000"
"r","81650"
"sas","81650"
"windows","81650"
"sas","81650"
"sas","100400"
"go","100400"
"sas","100400"
"flow","175000"
"sql","125000"
"excel","125000"
"excel","115000"
"sap","115000"
"sql","100000"
"python","100000"
"java","100000"
"r","100000"
"c++","100000"
"databricks","100000"
"snowflake","100000"
"spark","100000"
"pandas","100000"
"numpy","100000"
"hadoop","100000"
"tableau","100000"
"power bi","100000"
"git","100000"
"terminal","100000"
"jira","111175"
"confluence","111175"
"sql","150000"
"python","150000"
"r","150000"
"excel","150000"
"spreadsheet","150000"
"powerpoint","150000"
"alteryx","150000"
"sql","100500"
"excel","100500"
"sql","77018"
"python","77018"
"r","77018"
"snowflake","115000"
"tableau","115000"
"power bi","115000"
"alteryx","115000"
"azure","89100"
"spark","89100"
"excel","115000"
"sas","87000"
"sas","87000"
"spreadsheet","87000"
"terminal","87000"
"python","170000"
"matlab","170000"
"sql","114184"
"sas","114184"
"snowflake","114184"
"sas","114184"
"sql","97000"
"flow","97000"
"sql","79200"
"sql server","79200"
"azure","79200"
"oracle","79200"
"ssis","79200"
"sql","111175"
"python","111175"
"nosql","111175"
"javascript","111175"
"sql","85000"
"mysql","85000"
"sql server","85000"
"azure","85000"
"jira","85000"
"sql","65000"
"nosql","65000"
"vba","65000"
"oracle","65000"
"hadoop","65000"
"excel","65000"
"tableau","65000"
"r","94710"
"word","94710"
"sql","79200"
"python","79200"
"r","79200"
"tableau","79200"
"sql","106700"
"c++","106700"
"sql","138640"
"nosql","138640"
"javascript","138640"
"snowflake","138640"
"hadoop","138640"
"phoenix","138640"
"tableau","138640"
"sql","90000"
"excel","90000"
"tableau","90000"
"power bi","90000"
"tableau","150000"
"sql","138640"
"nosql","138640"
"javascript","138640"
"snowflake","138640"
"hadoop","138640"
"phoenix","138640"
"tableau","138640"
"sql","73000"
"excel","73000"
"sql","163782"
"python","163782"
"azure","163782"
"aws","163782"
"spark","163782"
"airflow","163782"
"kafka","163782"
"jenkins","163782"
"docker","163782"
"github","163782"
"sql","97500"
"python","97500"
"azure","97500"
"databricks","97500"
"snowflake","97500"
"spark","97500"
"tableau","97500"
"power bi","97500"
"sql","90000"
"python","90000"
"tableau","90000"
"git","90000"
"sql","102500"
"python","102500"
"r","102500"
"go","102500"
"t-sql","102500"
"azure","102500"
"aws","102500"
"snowflake","102500"
"excel","102500"
"tableau","102500"
"power bi","102500"
"microstrategy","102500"
"sql","150000"
"nosql","150000"
"vba","150000"
"oracle","150000"
"hadoop","150000"
"excel","150000"
"tableau","150000"
"sql","70000"
"python","70000"
"postgresql","70000"
"snowflake","70000"
"tableau","70000"
"looker","70000"
"python","75000"
"java","75000"
"r","75000"
"go","75000"
"c++","75000"
"excel","76892"
"sql","90000"
"python","90000"
"assembly","90000"
"gdpr","90000"
"power bi","90000"
"jira","75000"
"r","215643"
"sql","115000"
"sas","115000"
"excel","115000"
"tableau","115000"
"power bi","115000"
"sas","115000"
"word","115000"
"powerpoint","115000"
"outlook","115000"
"sql","79200"
"python","79200"
"r","79200"
"bigquery","79200"
"redshift","79200"
"hadoop","79200"
"plotly","79200"
"sql","56700"
"oracle","56700"
"excel","56700"
"sql","152625"
"hadoop","152625"
"excel","152625"
"tableau","152625"
"looker","152625"
"sql","110025"
"r","110025"
"sas","110025"
"express","110025"
"excel","110025"
"tableau","110025"
"sas","110025"
"powerpoint","110025"
"python","111175"
"r","111175"
"bash","111175"
"azure","111175"
"spark","111175"
"pandas","111175"
"sql","100000"
"python","100000"
"r","100000"
"power bi","100000"
"sql","102500"
"excel","102500"
"sql","150000"
"python","150000"
"nosql","150000"
"r","150000"
"sas","150000"
"visual basic","150000"
"oracle","150000"
"hadoop","150000"
"excel","150000"
"tableau","150000"
"sas","150000"
"word","150000"
"sap","150000"
"powerpoint","150000"
"excel","111175"
"power bi","111175"
"word","111175"
"powerpoint","111175"
"sql","71850"
"sql","60000"
"r","60000"
"sas","60000"
"visual basic","60000"
"excel","60000"
"tableau","60000"
"power bi","60000"
"sas","60000"
"word","60000"
"powerpoint","60000"
"spss","60000"
"smartsheet","60000"
"sql","65000"
"nosql","65000"
"vba","65000"
"oracle","65000"
"hadoop","65000"
"excel","65000"
"tableau","65000"
"word","97336"
"spreadsheet","97336"
"sql","350000"
"python","350000"
"sql","90000"
"sas","90000"
"javascript","90000"
"excel","90000"
"tableau","90000"
"sas","90000"
"spss","90000"
"sql","135000"
"python","135000"
"r","135000"
"excel","135000"
"sql","140500"
"python","140500"
"r","140500"
"excel","140500"
"tableau","140500"
"looker","140500"
"excel","75565"
"alteryx","75565"
"sas","100500"
"excel","100500"
"sas","100500"
"word","100500"
"powerpoint","100500"
"spss","100500"
"sql","77500"
"excel","77500"
"power bi","77500"
"dax","77500"
"jira","77500"
"excel","115000"
"sap","115000"
"azure","90000"
"aws","90000"
"oracle","90000"
"gcp","90000"
"tableau","90000"
"power bi","90000"
"confluence","90000"
"sql","150000"
"sql server","150000"
"azure","150000"
"power bi","150000"
"ssis","150000"
"sql","49567"
"sql server","49567"
"excel","49567"
"sql","46000"
"sql server","46000"
"excel","46000"
"word","46000"
"sharepoint","46000"
"powerpoint","46000"
"python","75000"
"sql","63000"
"excel","63000"
"sql","75000"
"nosql","75000"
"vba","75000"
"oracle","75000"
"hadoop","75000"
"excel","75000"
"tableau","75000"
"sql","125000"
"python","125000"
"r","125000"
"bash","125000"
"postgresql","125000"
"bigquery","125000"
"airflow","125000"
"looker","125000"
"sql","106080"
"python","106080"
"sas","106080"
"excel","106080"
"sas","106080"
"sql","76000"
"excel","76000"
"python","75000"
"java","75000"
"r","75000"
"c#","75000"
"excel","75000"
"tableau","75000"
"sql","90000"
"python","90000"
"r","90000"
"tableau","90000"
"looker","90000"
"sql","75000"
"c","75000"
"aws","75000"
"sql","150000"
"python","150000"
"go","150000"
"azure","150000"
"databricks","150000"
"aws","150000"
"snowflake","150000"
"spark","150000"
"tableau","150000"
"power bi","150000"
"r","64105"
"sas","64105"
"sas","64105"
"python","87500"
"scala","87500"
"python","125000"
"aws","125000"
"redshift","125000"
"pyspark","125000"
"excel","125000"
"tableau","125000"
"looker","125000"
"qlik","125000"
"powerpoint","125000"
"alteryx","125000"
"sql","90000"
"python","90000"
"r","90000"
"sas","90000"
"excel","90000"
"tableau","90000"
"power bi","90000"
"sas","90000"
"spss","90000"
"go","90000"
"azure","90000"
"sql","125000"
"python","125000"
"r","125000"
"sql","167000"
"python","167000"
"r","167000"
"excel","167000"
"tableau","167000"
"looker","167000"
"excel","75000"
"looker","75000"
"sql","125930"
"sas","125930"
"phoenix","125930"
"sas","125930"
"sas","124050"
"windows","124050"
"sas","124050"
"spreadsheet","124050"
"terminal","124050"
"sql","115000"
"python","115000"
"r","115000"
"go","115000"
"excel","115000"
"tableau","115000"
"qlik","115000"
"jira","115000"
"sql","90000"
"python","90000"
"snowflake","90000"
"tableau","90000"
"looker","90000"
"sql","90000"
"snowflake","90000"
"excel","90000"
"tableau","90000"
"spreadsheet","90000"
"excel","88000"
"word","88000"
"powerpoint","88000"
"outlook","88000"
"r","81650"
"sql","100000"
"python","100000"
"r","100000"
"aws","100000"
"git","100000"
"sql","115000"
"python","115000"
"t-sql","115000"
"snowflake","115000"
"excel","115000"
"tableau","115000"
"ssis","115000"
"powerpoint","115000"
"ssrs","115000"
"python","94199"
"r","94199"
"excel","50000"
"sheets","50000"
"spark","90000"
"word","90000"
"powerpoint","90000"
"visio","90000"
"excel","100200"
"spss","100200"
"excel","84500"
"sql","90000"
"python","90000"
"postgresql","90000"
"oracle","90000"
"excel","90000"
"sql","111175"
"python","111175"
"azure","111175"
"databricks","111175"
"power bi","111175"
"flow","50000"
"r","63450"
"sas","63450"
"tableau","63450"
"power bi","63450"
"sas","63450"
"sql","60000"
"sas","60000"
"javascript","60000"
"excel","60000"
"power bi","60000"
"sas","60000"
"ssis","60000"
"powerpoint","60000"
"ssrs","60000"
"spss","60000"
"sql","97500"
"r","97500"
"javascript","97500"
"html","97500"
"visual basic","97500"
"qlik","97500"
"splunk","97500"
"outlook","97500"
"excel","51014"
"sas","93000"
"excel","93000"
"sas","93000"
"word","93000"
"crystal","72500"
"excel","72500"
"word","72500"
"powerpoint","72500"
"sql","70000"
"aws","70000"
"oracle","70000"
"tableau","70000"
"sql","170000"
"python","170000"
"tableau","170000"
"alteryx","170000"
"sql","63000"
"nosql","63000"
"sas","63000"
"cassandra","63000"
"hadoop","63000"
"tableau","63000"
"power bi","63000"
"looker","63000"
"sas","63000"
"sql","115000"
"python","115000"
"r","115000"
"vba","115000"
"excel","115000"
"sql","75369"
"crystal","75369"
"sql server","75369"
"excel","75369"
"word","75369"
"powerpoint","75369"
"ssrs","75369"
"outlook","75369"
"visio","75369"
"r","81047"
"excel","81047"
"sql","77500"
"sql server","77500"
"excel","77500"
"tableau","77500"
"excel","98500"
"flow","125000"
"sql","75000"
"excel","75000"
"power bi","75000"
"sql","77500"
"excel","77500"
"powerpoint","77500"
"cognos","77500"
"excel","65000"
"sql","217550"
"python","217550"
"express","217550"
"sql","100000"
"c#","100000"
"crystal","100000"
"sql server","100000"
"oracle","100000"
"windows","100000"
"sap","100000"
"jira","74000"
"python","92500"
"azure","92500"
"aws","92500"
"excel","92500"
"power bi","92500"
"sql","150000"
"excel","150000"
"tableau","150000"
"sheets","150000"
"gdpr","62500"
"tableau","62500"
"zoom","62500"
"sql","100700"
"azure","100700"
"databricks","100700"
"aws","100700"
"excel","100700"
"word","100700"
"vba","56700"
"excel","56700"
"powerpoint","56700"
"python","90000"
"go","90000"
"javascript","90000"
"gdpr","90000"
"sql","125000"
"sql server","125000"
"azure","125000"
"excel","125000"
"power bi","125000"
"sql","147500"
"python","147500"
"r","147500"
"aws","147500"
"snowflake","147500"
"tableau","147500"
"r","73000"
"sas","73000"
"excel","73000"
"sas","73000"
"powerpoint","73000"
"spss","73000"
"phoenix","72500"
"sql","87500"
"azure","87500"
"power bi","87500"
"excel","62536"
"ms access","62536"
"excel","75000"
"microsoft teams","75000"
"sql","81000"
"sql","130000"
"go","130000"
"oracle","130000"
"tableau","130000"
"alteryx","130000"
"sql","111202"
"python","111202"
"r","111202"
"tableau","111202"
"python","102500"
"bash","102500"
"gcp","102500"
